A2MPM6M93OXIJT,B0002IHP0S,Linda Noullet,"[6, 6]","Just exactly as stated, this is a small rubber piece to hook on your mic stand or guitar stand. Holds 6 picks. It is exactly what I wanted for a great price. Thanks!Editing this review to say that today I got a few thin picks and the ""thin"" picks do not hold in this. Mediums do great but the thin fall right out. Fine for me because I will just keep medium in it but just thought it might be helpful information for someone.",5,Great little product,1330041600,"02 24, 2012"
A46D3MTB5LIUY,B0002IHP0S,Ocean Blue,"[0, 0]","How much can you say about a little piece of rubber that sticks on your mic stand???  First, it a great price - about the same as a Big Mac (LOL).  Second, it fits great & does exactly what it's supposed to do.  Third, now that I use a pick holder I wonder why I never did so before.I do have a tendency to break, drop or even wear-out picks when playing and this handy little device reduces the imnpact of this tendency.  I have some solid / heavier weighted stands that ""stand-up"" to a quick grab of a pick from this holder.  But when using one of my cheaper /lighter tripod-style stands I make sure I'm careful to lightly or barely insert the picks into the holder so I don't pull the whole stand down when extracting a pick.Great product - ""couldn't live without it"" (LOL), and it's NOT the manufacturer's fault I have some cheap light-weight stands....  If you're looking for a pick holder I can't think of any reason not to try this one.",5,Great Product !,1330905600,"03 5, 2012"
A1NBZI880S5VXU,B0002IHP0S,Skippy,"[0, 0]","I'm not a performing musician, so I actually use this on my guitar stand to keep a variety of picks close at hand.  Holds everything from a .5mm nylon pick to a 3.1mm rubber pick, and I have yet to see one fall out.  Simple solution to a simple problem.",5,Easy to keep track of my picks,1366156800,"04 17, 2013"
A2206923NH9ZDI,B0002IHP0S,Texas Buyer,"[0, 0]",Fits all standard mike stands.Stays where it is supposed to.The perfect accessory for the stage or studio.Will buy some more.,5,Good quality universal pick holder.,1367884800,"05 7, 2013"
A1BH17V8BKLES,B0002II6V0,Chris30542,"[0, 0]",This mute allows me to practice without annoying my family and does not harm the violin. It seems well made.,5,Cuts volume in half,1392854400,"02 20, 2014"
A14XXL4GMWSI47,B0002II6V0,"Daryl J. Healey ""Daryl""","[1, 2]","I really wanted this to work, but it doesn't.  Don't bother,it doesn't mute the strings at all.  One star, just for it getting here on time.",1,Glaesel Violin Mute,1384300800,"11 13, 2013"
A7WNXHL0QNHY7,B0002II6V0,happypup,"[0, 0]","cheap, easy to use, cuts sound 70%.  Ideal for the beginner or those living in an apartment.  Works exactly as described.  If you want 90% sound reduction however you will need a metal mute.  This one works better than the smaller rubber ones.",5,Cuts sound 70%,1358812800,"01 22, 2013"
A26GUM1C5M1E51,B0002II6V0,Igor B.,"[0, 0]","Glaesel Violin Ultra Practice Mute is good tool for your violin. If you are afraid to disturb your neighbors, when you are practicing violin - just buy it. It will put the sound down. It really works.",5,Glaesel Violin Ultra Practice Mute,1366502400,"04 21, 2013"
A33LV2M1PAJZ45,B0002II6V0,James Tunnicliffe,"[0, 0]","I works ok but you have to observe a few details when using it.Notice the curve of the Mute and the curve of the top of the bridge.It only is supposed to go on one way, to match the shape of the bridge.Try reversing it and you'll see what I mean.Also, you have to press the mute down almost all the way to the top ofthe bridge, otherwise it won't mute the sound very much.If used correctly, this mute works well.",4,"It works, but...",1394409600,"03 10, 2014"
A21M5LI1AU7184,B0002II6V0,Jerry E. Semler,"[1, 1]","I am 65 years old and have been taking violin lessons for about nine months.  As you can imagine, I need to practice a LOT!  My wife of 43 years does not enjoy my practicing...especially when I practice monotonous scales.I saw the Glaesel Violin Ultra Practice Mute demonstrated on an online violin instructor's web site.  I love it!  Easy to put on and take off. The rubber won't hurt your violin, bridge or strings. You can barely hear it in the next room.  You can actually control how much the mute actually mutes your violin by raising it a little bit above the bridge.  My violin's tone doesn't change much at all with this mute.Now I can practice all I want without fear of my wife divorcing me!",5,Novice Violinist,1366761600,"04 24, 2013"
A27KQGXAU8Z7OT,B0002II6V0,Josiah Springman,"[0, 0]",Nice to use to muse your violin. A must need to prevent from annoying people while your practicing. Great buy.,4,Good mute.,1366848000,"04 25, 2013"
A2XKROL6XBFHT3,B0002II6V0,"Kathleen B. Janecka ""kay""","[0, 0]",Excellent!  Mother's Little Helper!  Highly recommend this item.  It a rubber like stuff and will not damage the instrument. A Must.,5,Glaesel Ultra Violin/Viola Practice Mute -,1399334400,"05 6, 2014"
A1C0O09LOLVI39,B0002II6V0,Michael,"[0, 0]","it doesnt completely mute my violin but i suppose nothing really can, it does take the loud peircing noise out though",5,works okay,1361750400,"02 25, 2013"
ANVQ2KPZUNR4R,B0002II6V0,SnoopGrampyGramps,"[0, 3]","I can not evaluate the product until the instrument I purchased is repaired or returned.  Sorry,  I had rather not comment until it is used.",4,No comment at this time.,1371945600,"06 23, 2013"
A14UXBBB68V9R0,B0002II6V0,StudentBern,"[0, 0]","Really perfect as advertised.  Experienced player might have other choices, but for me, it was easy to use and exactly met its purpose.",5,Glaesel Violin Ultra Practice Mute,1384300800,"11 13, 2013"
A2C46HQIZLYJUC,B0002II6V0,tj,"[3, 5]","I bought a Glaesel Bridge & this Glaesel rubber mute together. I bought this because it was cheap and had so many good reviews. The mute fits the bridge fine, but compared to a brass mute (which of course works VERY well) this mute seems to do absolutely nothing. There is almost no discernible difference in playing the violin with or without this mute on. Also, the mute can affect your playing so certain notes screech or stutter or produce other undesirable noises.If You want or need a mute for practicing quietly (as many of us do), I suggest you buy something else. This item does not work and is a total waste of money. I tried this mute on a regular acoustic violin as well as a new Electric Violin bought here on Amazon (FYI, that cheap little electric violin is an awesome & fun item! *Just make sure you buyThe Original Peg Drops by Ardsley& aGlaesel Self-Adjusting 4/4 Violin Bridge Mediumwith it!).I consider this mute completely useless since it does not do anything at all. It does *not* mute or lower the volume of any violin in any noticeable way.",1,"Does Not Work as a Mute - if you need a practice mute, buy something else",1330905600,"03 5, 2012"
A35QR07ZW63T65,B0002II6V0,Tobias L Merriman,"[0, 0]",Takes the edge off the violin sound. I keep it on my office violin so I don't disturb my neighbors which is silly because they are honduran spanish instructors and they sing shakira at ridiculous volume constantly.....,4,"Mutes, slightly",1377907200,"08 31, 2013"
A23NSKTMSPPBTR,B0002II6V0,Wayne,"[3, 3]","I'm not sure how much I can say about a mute. It's easy to put on and take off, and it does its job. It mutes the violin to a reasonable level.  I used an SPL meter at a distance where a sustained open G string gave a reading of about +2db. With the mute, it dropped to -6db. I then tried a Yamaha silent electric violin (unplugged) and from the same distance, it barely registered. I recalibrated the meter so the muted acoustic violin read about 1db, and the Yamaha read about -6db at that distance and setting.So it won't make your instrument completely silent, and from a purely subjective perspective, it seemed to bring things closer to the silent violin, perhaps seeming about 10 to 20% louder had I not measured it.With accessories, tonal quality is typically important. But with a mute, you expect it to deteriorate. Surprisingly, there was still a lot of tone left, especially compared to the unplugged electric, yet there were no buzzes or other horrible artifacts introduced.You can't expect this to give great sound or complete silence, but it won't disturb the neighbors or their dogs, and it won't make the instrument sound dead. This is about 15 times cheaper than the cheapest silent violin, and the latter will probably sound worse. It's not the ultimate solution for quietness but it lets you stick to your instrument of choice.",4,Does its job,1296864000,"02 5, 2011"
A1NMFQP9ZR23AH,B0002KYXTM,"Amazon Customer ""eightrack""","[2, 2]","This pedal is solidly built, and works as advertised.  If you're using it strictly as a volume pedal, it does the job nicely.The only problem with it is when you use it as an expression pedal -- it has no polarity switch for expression output.Plugged into some gear as an expression pedal (my Digitech RP55, for example), the down position is muted and the up position is full volume (the opposite of where it should be), and wah effects are backwards as well.  There's no way to correct this without making your own crossover cable (which requires destroying a perfectly good patch cable).",4,"Solid, and does the job, but watch out for polarity!",1291334400,"12 3, 2010"
A2744KNJHWVXMZ,B0002KYXTM,Brock Martin,"[8, 9]","I got this pedal recently.  All in all, it's a pretty nice device, expecially for the price.  Seems solid and well-made.  It has a nice big pedal for big feet.  It works smoothly.  I have found no drawbacks to the operation or quality of this pedal.  My only gripe, is that the power for the pedal is either by an internal 9V battery, or a 12V plug in power supply.  Why the difference?  The really bad part (for me) is that I bought this to install in a newly-purchased Behringer pedal board, which comes with a 9V power supply.  So, in order for me to use this pedal in the board, I will have to run two different power supplies, or run the pedal on battery and everything else off of the pedalboard's power supply.  [Behringer...this was not thought out very well.]  I'm now in the process of making myself an voltage adapter, but finding all the right parts has proven so far to be a hassle.  Bottom line:  the pedal itself is great, but the power supply thing could be a frustration to you.One final note about Behringer...they seem to get bad marks now and then.  I really don't understand why.  I have two Behringer amps, two of their stomp boxes, the above-mentioned pedal board, and the volume pedal just discussed.  I really like all of them.  I have never had any problem with any of these items.  They perform well, are well made, and certainly, all came at a reasonable price.  Behringer's full range of products is so extensive, that I see little reason to buy any other brand.  I'm sticking with them.",4,Good Pedal - one gripe,1269216000,"03 22, 2010"
A1FI4UL6C50NZJ,B0002KYXTM,"C.C. ""Chris""","[0, 0]",The pedal itself works perfectly fine. Using it as a foot pedal controller on my Korg Triton LE.IT SQUEAKS. Needs some WD-40 :),4,Works great.....but squeaky!,1331424000,"03 11, 2012"
A2074KEJGRYJV4,B0002KYXTM,hcross,"[0, 0]",Great foot switch that is easy to use. I figured out that the whole body lifts up to expose the battery compartment. Wish they had put that in some instructions. If it's there I missed it.,4,Easy To Use,1379289600,"09 16, 2013"
A26GUM1C5M1E51,B0002KYXTM,Igor B.,"[0, 1]","Pedal is not working, it just making noise. Poor quality control.Actually it looks like used pedal, not like new.Don't recommend this product.",1,Pedal is not working,1347926400,"09 18, 2012"
A2S9M3F1Z2XIQG,B0002KYXTM,JeffH,"[0, 0]","The power supply which is not included is a funky size, it does seem to work with a standard pedal power supply but I wouldn't recommend it only because it is not the proper size.  The guy that was using this was using it with a Fender Telecaster, and a single 12&#34; tube amp.  He found that the volume was cut by ~ 15-20% even with the pedal turned all the way up.  Any time a pedal allows for volume loss , it tends to effect tone & yes, Mr. Sound Engineer, &#34;tone&#34; is a real thing!The pedal is pretty bulky and won't fit well in most pedal boards, but it's not any more wide than the Morley, but it seems to be taller, longer, and heavier.I gave it 3 stars because, &#34;It's Okay&#34;, but it is far from great, and I would not buy this product again.  I understand the price is cheap, and if this is all you can afford, then go for it, but if you have the extra cheese, spread it.",3,Not well designed,1359504000,"01 30, 2013"
A2BK5M8IYNF7CV,B0002KYXTM,"J. Sanabria ""Deux bleus""","[0, 0]","All I gotta say about  this product is that I get a volume/tone loss when it's plugged; that is a very big problem for me. Other than that is very well built, but the fact that it decreases my volume is a major issue for me.",2,Volume loss,1367798400,"05 6, 2013"
A2AC3WEXSIOQQ7,B0002KYXTM,"Kevin Messerschmidt ""kainos""","[0, 0]","This is a good pedal overall, rare to see a stereo pedal at this price so I took the chance and I'm pleased. As some have said, the low range has quite a steep slope to it, uncomfortable foot angle. But it's a big pedal, and the pivot seems to be at just the right spot so I can go to lower ranges with my toes because the action is smooth. I wish the TS jacks were top/bottom instead of side by side, seems it would take 1/4 right angle connectors better. One gets in the way of the other. Or even better if it were a TRS jack so you'd only need one input. I might modify it for that.",4,Good stereo pedal,1358294400,"01 16, 2013"
A2SFO875EQ66AB,B0002KYXTM,Mark,"[0, 0]","In our acoustic guitar band, I often play intros and solos heavily amped, but when the rest of the band members come in, my strumming overpowers the rest.  So I needed a way to throttle back to either nothing or slightly amplified in between intros and solos then apply full power as needed.  This volume control foot pedal works exactly as described.  Also, I had an extra 12 volt Netgear router wall wart that saves battery life during practice (I use the battery during gigs).  Despite some comments I've seen, the battery is extremely easy to change - no problem at all!  The device does reduce some of the signal going to my amp; hence only 4 stars.",4,Works exactly as advertised!,1365465600,"04 9, 2013"
A33PUQETQAM8XT,B0002KYXTM,NickT,"[0, 0]",Used this foot pedal for a and so far I've had know problems. Replaced the battery only once. Good product for a inexpensive foot pedal.,4,Nice Foot Pedal for the Price,1384041600,"11 10, 2013"
A37WW789WSY81F,B0002KYXTM,Orcatrino,"[2, 3]","I share another reviewer's opinion about this pedal not being comfortable at certain treadle angles.  However, because there is very little output in those lower positions, I don't find it to be an issue.  In fact I rarely feel the need to use the full travel of the treadle when doing volume swells.  I thought it a bit strange that this thing specifies a 12 volt AC adapter yet can be powered by a 9 volt battery.  So... I decided to see if I would have any issues if I used my One-Spot AC adapter on it - polarity corrected, of course.  It worked just fine.  I usually power my looper with the same adapter so I built a splitter cable with labeled, polarity specific terminations and everything worked fine.  My curiosity didn't end there though.  I wanted to know if there would be any discernible difference if I used a 12 volt power supply.  I did it and the only difference I could find was that the power indicator LED was just a wee bit dimmer using the 9 volt adapter.  There was no change in the sonics whatsoever, nor was there a reduction in output volume that I could hear.  So what's up with the 12 volt adapter spec, Behringer?  Did you think you could fool all of us out here?  I give it four stars because even though you don't have to use the pedal's full sweep, it just not very comfortable in those lower positions.  I'll probably get used to it eventually.",4,"Au contraire, mes Amis. You CAN use a 9 volt adapter!",1347148800,"09 9, 2012"
A38SICZYZTLDQ9,B0002KYXTM,Saltydawg,"[0, 0]","The travel would be tolerable for a sitting position..., but I stand in front of a mic on stage.  The pedal generates  a lot of &#34;noise&#34; so I can't use it.  You get what you pay for.  King Vox and Dunlop High Gain, both passive, have passed the test, and I'm pretty picky!",2,Noisy...long pedal travel,1362268800,"03 3, 2013"
A3DGMJN91IUKGU,B0002KYXTM,Tommy B.,"[0, 0]","I was a bit skeptical on purchasing this pedal based on some of the reviews here, however most of the problems seemed related to using it as a volume pedal as opposed to an expression pedal. I only wanted this so that I could pair it with my RE-20 to control the intensity, and in that aspect, I can confirm that it works/pairs flawlessly. My only complaint is that the pedal seems to be extremely sensitive. For example; I tested using it as an expression pedal to control the filter of a VST synthesizer, and it was recognized and mapped without issue, but rocking the pedal ever-so-slightly would cause erratic movement on the filter. This is the same behavior that I have when connected to the RE-20, in that the slightest pedal movement will make the intensity or repeat rate to jump in a fashion that's anything but gradual. It's not the end of the world, but I was hoping that the movement would have been a bit more precise.",4,Works Great With The Roland RE-20 Space Echo,1401235200,"05 28, 2014"
A3VIIH9ZNJ823H,B0002KYXTM,Twiddly Diddly,"[3, 5]","I purchased this as an extra CV controller for a Digitech Control 2. When I got it, I tried it out as a volume pedal just for kicks and YES it does suck the tone right out of the signal. As far as a CV controler? it sucks at that too! Why? it squeaks as you move it (after 5 minutes use, right out of the box). Behringer is a joke and gives German engineering a bad name (although only 'conceived' in Germany).It's a direct copy of the Yamaha FC9 and so I am about to purchase one of those and see how it compares. I'm betting the extra 45 dollars will be well worth it.Also, you may say ""who cares if it squeaks a little""? well I do when I am controlling volume swells or a 'wah' effect at low volume in the studio!Good luck if you buy it.",1,Forget it unless you are flat broke.,1284336000,"09 13, 2010"
ATSVUBE2115N1,B0002KZAKS,Aaron Madden,"[0, 0]",Bought this mic for my daughter and she has been using it alot. Great quality for the money and works well. Mic is as described.,5,Awesome mic,1362528000,"03 6, 2013"
A1RSRUQVKB5EBO,B0002KZAKS,A F&amp;T,"[3, 5]","I have been playing and singing off and on for close to 20 years and currently host an open mic at a local coffee shop. I have used lots of great equipment and mics including the oft mentioned sm57 and sm58. While I did not have either one of those to do an a/b comparison - I DID have 2 high-end (over $100 mics) to compare these too. One was an EV and the other a rather costly older Peavey. These mics compared favorably to both with a slighter flatter frequency response. The signal was not quite as hot as the EV and Peavey, but far more resistant to feedback - even when turned up to match the hotter volumes of the other 2. Can't speak to their longevity or reliability yet, but seems sturdy and a nice performing piece of musical equipment. I feel that these mics will compare favorably to anything under 150 bucks. Great value & highly recommended.",5,Incredible bang for the buck!,1332720000,"03 26, 2012"
A13IKQCJKFAP5S,B0002KZAKS,applegd07,"[0, 0]",this is the best mic for its quality and its price. perhaps on par with other brands but very much affordable.i will buy another one of this.,5,perfect mic!,1380931200,"10 5, 2013"
AJCHGS1GND4OA,B0002KZAKS,Bloose,"[0, 0]",I like this mic very much. It sounds very nice for vocals and seems to be very well made. I do not use it in a professional capacity though but it certainly seems well enough made to stand up to plenty of use.,5,Nice sound and well made,1369180800,"05 22, 2013"
ADRAB7F3AI7OL,B0002KZAKS,Cabbott,"[0, 0]","Excellent mic, rugged with great sound and zero extraneous noise.Does not have an on/off switch which is a bit disappointing.",4,Robust,1396224000,"03 31, 2014"
A2YGWCX3DQ6ER0,B0002KZAKS,Christian Morales,"[1, 1]",love is a perfect microphone for karaoke and mobile DJ live use it to provide live entertainment and I love your reception is perfect and not recommend it,5,amazing product,1357430400,"01 6, 2013"
A2KI91IR3RA7D0,B0002KZAKS,David L. Vasser,"[7, 9]","First of all this is NOT the best microphone ever made.  But for what they cost they certainly are more than I expected.  I give it 4 stars as a microphone period, without even taking the low cost into consideration.  They are so much better than the next cheapest thing that they are worth the extra $5 for sure. I bought one Behringer XM8500 then two more a couple of months later planning to use them as rehearsal microphones for a geezer band start up about 5 years go.  However, we actually have used these for vocals at some live performances when the sound tech's personal SM-58's are busy at another job.  I honestly think we sound about the same either way and maybe a little clearer with the Behringers.  At one time Alice Cooper and his band were using the Behringer XM8500's, however they may have moved on now for all I know.These are not Shure SM-58 clones even though they appear to be cosmetic knockoffs.  They have a slightly hotter output and a more flat response to my ears while the Shure's have a more pronounced lower mid boost that makes the male voice sound bigger and sometimes more distorted if not eq'ed correctly.  They are an ideal backup vocal microphone since the Behringer behaves like a compromise between a microphone tailored for a male voice and a microphone tailored for a female voice and actually works well without heavy eq.  It also is if anything more versatile than the SM-58 as it can be useful as an acoustic instrument pickup microphone working for anything that you would ordinarily use an SM-57 to pick up.  It doesn't overload easily, has a high output and a tight pattern with about the same feedback rejection as the SM-58.  It has a reasonably decent blast filter, so if using it for outdoor instrument pickup you don't have to add a windscreen.  Another strength of these is durability.  My 3 have sustained numerous drops, a couple of falls happened while boom stand mounted so not only did the microphone fall but the weight of the boom stand was behind it adding more mass to the force of the fall.  No damage at all to any of them!  I used to cringe when they fell or got dropped but now I just shrug. One weak point about these is they are more sensitive to handling noise, but on the stand handling noise is no issue.  Mine came in hard plastic foam lined cases with stand adapters.  The stand adapters are sort of flimsy but usable. If you want SM-58's you need to buy SM-58's.  If you want a good all around microphone in the $20 to $40 class then try one of these.  No on-off switch on these but we do have switches on some of the SM-58's we use and frankly the on-off switch is a liability!  I don't think you can find a better microphone new for the money and recommend them as a decent all-around microphone for the price.  You can pay more and get less.",4,Bargain Microphone or Just a Cosmetic Knockoff?,1316908800,"09 25, 2011"
A18ZKZXXA3WHSJ,B0002KZAKS,Edward,"[0, 0]","Bought this so my mommy can sing karaoke on YouTube. Also my cousins use it when practicing before using the condenser microphone before home studio recordings with my focusrite 2i2 interface. my cousin and I can perform live at house parties and events so as to entertain the crowd. So it was something that was necessary. and not waste of money or an unwanted item. Also i don't really have to use headphones because it is a dynamic microphone which reduces loop back when using skype or playing video games and talking to your friends, so now i can listen through my speakers.",5,Perform live at parties and My mom can now sing karaoke,1391472000,"02 4, 2014"
AU9BPT3Y3K6J4,B0002KZAKS,G. L. Beebe,"[0, 0]","Nice mic - good quality, no problems and have used this heavy over the past year.  Sounds identical to my Shure SM58, but MUCH less.",5,Great value,1388188800,"12 28, 2013"
A18X90KMZ6KZ3H,B0002KZAKS,Ingrid Shelton,"[0, 0]",I bought this to use in Children's Church.  Works great.  Has a nice sound.  Well made.  It has held up with all the kids using it.  Great value for the price.,5,Great!,1382486400,"10 23, 2013"
A1C6T412QATCAJ,B0002KZAKS,Jacy D. Gillum,"[0, 0]","Works great especially for the price. Just put a little more highs and mids when you eq it, and its pretty close to the sm58.",5,Works great.,1390694400,"01 26, 2014"
A3GSBNVP2LPFRB,B0002KZAKS,johns3620,"[0, 0]",It's light and has great sound for interviews. I would recomende this mic for any station  and we are Z108.net visit us on the web and hear it live.,5,Nice mic for field work,1399420800,"05 7, 2014"
A1HZRYGGNMOWRQ,B0002KZAKS,Joseph F. Bierley,"[1, 1]","Good microphone for the money, sounds a little better than my AKG D88S, knocked it down to 4 stars due to the fact it does not have an on/off switch. I am a user of Behringer products though, own 2 of their amps.",4,Behringer XM8500 microphone,1313020800,"08 11, 2011"
A1NAA1R38JSNHV,B0002KZAKS,Josh Leger,"[1, 1]","This is a great quality microphone and at a good price. Keep it mind it is XLR, for those that haven't noticed. XLR is a better quality than other connections. It's the same physical shape and size as a rock band microphone (Looking for a good comparison.), and is MUCH better quality. It's flawless in quality and doesn't give any feedback. I would recomment for anyone, especially having such a great price.",5,Great quality microphone/Good price,1357171200,"01 3, 2013"
A34LQ791ACZ0JC,B0002KZAKS,"karaoke ""music lover""","[0, 0]","I haven't used this mic much, yet, but so far it has a great sound. It is loud and projects the voice out front of the music. For 25 bucks I don't think you can beat it. I'm happy so far. I may buy some more of them. It is not ""too short"" as one reviewer complained. It is a standard length just like the SM-58.",5,Good Mic for the Money,1372204800,"06 26, 2013"
AJGIN15VFGXBG,B0002KZAKS,"K. Nguyen ""musicLover""","[1, 10]","I ordered two of them and both arrived within a week. I tested both of them, they sound quite good as the majority reviewers said (that's why I bought this !!!). And they are solidly built too, not one of the pretty light microphone that comes in with cheap karaoke machine.I don't expect to come with it, so no cable is OK for me.Here is the BUT ...... : there is no ON/OFF switch, this really pissed me off.But this is my fault, I should have read the 1 star review first.The photo shows no ON/OFF switch, however this does not catch any attention.And all seller seems to have trouble to say ""this product does not have this, does not have that..."" It only says what the product does have.Oh well, I got stuck with two microphones without ON/OFF switch.I can buy an adapter with on/off switch for microphone.",2,very good microphone BUT .....,1350259200,"10 15, 2012"
APVLFUAI3IDF7,B0002KZAKS,linh,"[0, 1]","wow wow I can't believe it working wonderful.I'm using it karaoke online in paltalk.I did compairation with somes I have, it's perfect vocal.I connected it with mixer Alesis 8 input.I wish it's built with switch on/offRecomend to buyer. Thanks Amazon",5,"Behringer XM8500 Dynamic Microphone, Cardioid",1303516800,"04 23, 2011"
A1WSJ7PT9GTD6B,B0002KZAKS,OMEB,"[19, 21]","I am a professional touring and recording artist, OMEB, who typically sings through a beta 58. I have recently been very impressed with some of Behringer's products. Sometimes I will run sound for local festivals and needed a few extra vocal mics. I had read a few good reviews of this and decided to buy one. At $25 I figured I could chance it! I used this in place of my beta 58 at a recent show. The mic was much hotter than the 58, better bass response and the boosted highs in all the right frequencies! As far as durability... that is the question, but if you are looking for a great mic that doesn't cost $160 bucks... this is your mic!",5,Outstanding,1312070400,"07 31, 2011"
A3D42ZX96FA6EW,B0002KZAKS,Risenheart Consulting,"[1, 1]","I was expecting a so-so mike for the price, boy was I surprised!  This mike is great.  One thing I did notice was that if it wasn't fed into a mixer you need some low impedance filters to keep the thing from buzzing, other than that it works great.",5,WOW!,1305417600,"05 15, 2011"
A2H629SI5VJGRM,B0002KZAKS,"Robert Mitchell ""Rob Mitchell""","[1, 1]",This is a high quality microphone. Sounds really clear and noise is nonexistent. Works great with my new mixer. Built very sturdy with metal and not plastic. Shipping was great along with packaging. This is a very nice dynamic mic!,5,Mic Check!,1311897600,"07 29, 2011"
A1TYYT15KT9TDQ,B0002KZAKS,Robert S.D.,"[1, 1]","This is a very nice microphone for the money and for general voice over work.I would not use this mic for professional singing, just spoken word.I have many microphones, and this compares to the $50. range mics.",5,Can't go wrong...,1355875200,"12 19, 2012"
AKPVT396SPLII,B0002KZAKS,"R. READ ""Re` Read""","[0, 0]","I originally was planning on purchasing 2- 3 packs of xm1800s, but after hearing the difference between the xm1800 and the xm8500 it was a no brainer.I was looking to get 5 vocal microphones on a budget for a band that sings loads of harmonies in every song.I really wanted Sure SM58&#8217;s, but the budget did not allow it.I normally stay away from Behringer due to bad experiences with their consoles and compressors etc., but these microphones were a game changer for me.They have a very full and even tone without any mud or extreme plosives, also an excellent output level to the mixer.I was able to EQ them easily for both male and female vocal ranges. I was told by all 5 singers that they could here themselves loud and clear through the monitors.I was also able to get a nice even mix on the front end.I do not know of anything better for the price in live vocal microphones right now.",5,A very good budget live vocal microphone.,1394668800,"03 13, 2014"
AOINAOO0NQRGN,B0002KZAKS,Sessue,"[3, 3]","This is a terrific value for anyone who wants something like the Shure SM58 but doesn't want to lay out $100. I bought it myself as a kind of experiment. I'm learning blues harp. I wanted to try out mikes that could be used for a combination of vocals and harmonic playing. For this reason, the mike had to be one that I could cup in my hands but also mount on a stand. While my Astatic JT-30 has the great shape and crunchy sound that harp players love, I can't (easily) mount it on a stand and use it for vocals.The spherical receiver makes the XM8500 pretty easy to cup in my hands. The torpedo body mounts easily on my OnStage boom mike stand. And the low-impedance output feeds nicely into my guitar amps with no need for preamping or impedance-matching (and no resulting noise or signal loss).The mike isn't perfect, but its low cost and generally excellent construction more than make up for the slight deficiencies. Here are a couple of more casual notes:1. The mike in the picture looked bluish to me. What I actually received was a mike with a very nice black finish.2. The product description seems to report a weight of 8.5 ounces. I measured this mike at 10.3 ounces. That gives it a substantial feel although the mike is still a bit lighter than similar dynamic mikes that I've used.3. The mike has 500 ohms impedance and a frequency response up to 16,000 Hz. Bluesmen prefer a cut-off at 10,000 to give a midrange boost, but tweaking can compensate for the extended range on this mike.4. The mike doesn't have an on-off switch, perhaps its  only real deficiency. These switches really are very handy.5. In actual use, the mike dosn't seem very susceptible to pops, and there is no hiss.6. The mike comes with a pretty substantial hard-shell carrying case with a molded foam interior that is more than enough protection. I find a smaller zippered case to be more convenient for pacing this mike in a suitcase, but if you are toting a fair amount of equipment around, or storing this at home, then the oversized case should work well.I hope this helps.",5,A value mike for the Mississippi sax,1340409600,"06 23, 2012"
A2J4GBHSDLP4DF,B0002KZAKS,SJ Holley,"[1, 1]",This is a great microphone.  It fits easily into all the recording equipment I'm using.  It has some heft to it so I know it's not going to fall apart and be some wimpy microphone.  It gives me great sounds.,5,Great Microphone,1357948800,"01 12, 2013"
A1ARFA1NCN34UV,B0002KZDN2,almost I,"[0, 0]",I was messing around with the wiring in a MIM strat and I ended up melting the switch. So I ordered this one to replace it. Worked out perfect.,5,quick fix,1316563200,"09 21, 2011"
A20TFY5J3WNJU2,B0002KZDN2,crazy finger magic,"[0, 0]",Working great on my Stratocaster. Excellent purchase. Feels good to switch positions solid and quiet. I should've bought this to replace the original switch from the start.,5,Nice upgrade to an after market switch.,1402444800,"06 11, 2014"
A36OSNJ4YJSGEP,B0002KZDN2,djinx,"[0, 0]","Perfect OEM.  ONE WORD OF WARNING, if you are not good at soldering and/or you don't have a good iron, don't try this yourself.  The contacts are very thin and will burn up in a hurry.  I recomend readingThe Fender Stratocaster Handbook: How To Buy, Maintain, Set Up, Troubleshoot, and Modify Your Stratif you are unsure.",5,Just what the Dr. ordered,1304467200,"05 4, 2011"
A1365RYO0BLEMI,B0002KZDN2,John Barry,"[2, 2]",I've wired and rewired countless guitars and have had a couple fail recently. Don't know if their QC has gone downhill or what. I didn't send them back because they're usually around $10 but it's disconcerting when a Fender product unexpectedly fails. It would have 5 stars but for the recent failures.,3,I like these and have used them in countless guitars but there are better out there.,1343692800,"07 31, 2012"
AGYH5U11ZKPFB,B0002KZDN2,kannibul,"[0, 0]","Bought a couple of these to build pre-loaded pickguards for strats. They work just fine, nice solid feel, screws included, and white or black tips. There are two rows of connectors",5,Great 5-way switch,1384473600,"11 15, 2013"
AN5QXK8A9F8LH,B0002KZDN2,"S. O. ""soo""","[1, 1]","this has a good weight, nice connections, and all together fender charm. pretty decent price compared to GC as well",5,seems to be of good quality,1362182400,"03 2, 2013"
ADH0O8UVJOT10,B0002KZDN2,StormJH1,"[1, 1]","First of all, a little Amazon 101 - review the PRODUCT, not the service or the vendor.  Giving out 1-star ratings because you had a shipping issue or because some third party (like Fender) didn't get you the right model is unfortunate, but it has nothing to do with the product itself.  All you do is create the impression that this is a poorly-designed product, when exactly the opposite is the case.I have a Fender 5-way in my loaded pickguard as part of a Squier upgrade.  Beware that traditional Strats are 1 3/4"" thick, where as many Bullets and Affinity Strats are slightly less than that.  As such, you might have the bottom of this switch hitting the inside of the guitar.  You might need to either live with this or shave/sand out a portion of the interior if that's the case.But the switch itself works great and, really, is quite inexpensive relative to its importance!",5,Functions great on Strats and similar guitars!,1358035200,"01 13, 2013"
